,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
10440,Jimmy Fallon,Balls In Your Mouth (feat. Eddie Vedder),0R2aJEH57X78CnctkR0j2G,21,2012,comedy,0.639,0.62,7,-4.59,1,0.0295,0.377,0.0,0.237,0.705,112.731,118787,4
10441,Louis C.K.,Staying Married for the Kids,5i9sI7KcyXBOlHsVHDfO6o,20,2012,comedy,0.447,0.238,1,-24.619,1,0.848,0.532,0.0,0.221,0.209,173.287,260538,1
10442,Louis C.K.,Sleep,0L2TAXt3Fi0A4fJHMp7Nev,20,2012,comedy,0.491,0.34,1,-20.239,1,0.93,0.716,0.0,0.656,0.172,175.328,310271,4
10443,Louis C.K.,When I Was a Kid,1OHgPEFtDjA3zRAt03kPCn,21,2012,comedy,0.585,0.362,5,-23.734,0,0.926,0.72,0.0,0.282,0.247,87.392,134696,4
10444,The Guy Who Sings Your Name Over and Over,The Edgar Song,0KBBQ6xCMFNwUOLDNvUt8N,19,2012,comedy,0.714,0.372,0,-11.598,1,0.0814,0.349,1.26e-05,0.167,0.769,91.647,76107,4
10445,Ryan Singer,Wrong Type of Woman,4oTDqEVp2rcXPcPsvhHqwc,18,2012,comedy,0.605,0.777,10,-7.791,1,0.879,0.777,0.0,0.683,0.621,60.524,66129,3
10446,George Lopez,Latino Vote,3VMzMfceN5pb0pFBA3EQ5a,16,2012,comedy,0.433,0.959,9,-4.894,0,0.853,0.922,8.38e-06,0.95,0.0932,98.791,119453,4
10447,Ari Shaffir,Elevator Racism,7CT00yUGjTjDFTzXmDcwKJ,18,2012,comedy,0.608,0.558,1,-11.642,1,0.955,0.824,0.0,0.94,0.45,66.71,113000,5
10448,Ryan Singer,Fluorescent Faces,3PSY0bt7Hx4plORPmsZNbZ,18,2012,comedy,0.617,0.578,3,-8.286,1,0.947,0.776,0.0,0.853,0.777,172.042,74627,3
10449,Bret Ernst,Galamad!!!,6wy4fuihENy1KnE9n7t7R0,17,2012,comedy,0.631,0.505,4,-8.982,0,0.923,0.87,0.0,0.837,0.374,92.322,111040,1
10450,Louie Anderson,You're Gunna Need a Bigger Stick,4BUQeD0RH9xMSqCAIF4otT,16,2012,comedy,0.449,0.911,9,-16.436,1,0.901,0.821,0.0,0.821,0.0419,65.63,77619,4
10451,Matt Braunger,A Ghost at the Two Man Party,4LYi1k2lmGFjZxZbyk9ldz,16,2012,comedy,0.667,0.708,6,-7.116,1,0.891,0.855,0.0,0.788,0.374,103.972,355502,3
10452,Louis C.K.,Sex,4CXj1CaO7eqqJ7sRpFQL5D,20,2012,comedy,0.513,0.36,5,-18.781,0,0.942,0.63,0.0,0.821,0.143,65.171,387371,4
10453,Andy Hendrickson,My Roommate Keith,34KtRClZTrQT5r0BrHnARk,18,2012,comedy,0.482,0.47,4,-16.636,1,0.947,0.919,0.0,0.693,0.417,71.713,172680,4
10454,Bret Ernst,White Dudes in Shape,4XdCh7zyJYkLPjvWD6iGcR,17,2012,comedy,0.594,0.459,8,-13.422,1,0.901,0.894,0.0,0.916,0.883,113.923,48987,1
10455,Matt Braunger,The Sound,3W5T8cQxNdRRteULtFeQjr,16,2012,comedy,0.594,0.916,5,-5.198,0,0.857,0.844,0.0,0.764,0.303,83.573,429988,3
10456,Andy Woodhull,Manly Things,3Ekyg4RvKC7fhGHQcIEVNz,17,2012,comedy,0.615,0.463,6,-13.127,0,0.954,0.836,0.0,0.949,0.72,73.431,82213,3
10457,Andy Hendrickson,Office Hot & Donuts Gigolo,5DpbheVEDEbBa65NGjWHxM,17,2012,comedy,0.535,0.461,2,-14.17,1,0.958,0.907,0.0,0.596,0.488,73.705,248600,5
10458,Darryl Lenox,Preachers & Pimps,0u44NSroMXyPdodz0lUSFa,16,2012,comedy,0.644,0.533,4,-11.937,1,0.95,0.746,0.0,0.781,0.367,67.581,115587,3
10459,Todd Barry,Annoying Little Expressions That Younger Folks Use,6UfblJxKz0iVuQe2Ll89Dn,16,2012,comedy,0.427,0.961,5,-11.193,0,0.95,0.85,1.82e-05,0.611,0.134,75.534,61905,4
10460,Louis C.K.,When I Thought I Was Gonna Die,3dbdNVXAptimrlbxlIpzTY,19,2012,comedy,0.558,0.443,1,-16.22,1,0.953,0.798,0.0,0.588,0.166,73.736,442100,3
10461,Todd Barry,Never Been to Prison,7Mxp8MeqDUChSRBoeDTvYk,16,2012,comedy,0.407,0.913,1,-11.204,1,0.94,0.858,3.96e-06,0.679,0.286,88.927,227053,3
10462,Matt Braunger,Shovel Fighter,2dQ0ItYVlB12O1fbVMKIdL,16,2012,comedy,0.612,0.859,0,-5.389,0,0.802,0.841,0.0,0.841,0.596,117.863,134077,4
10463,Matt Braunger,Unicycle,4rdY2VkmTR8lqc06tXByg2,16,2012,comedy,0.554,0.876,1,-6.351,1,0.929,0.835,0.0,0.507,0.317,146.282,56148,1
10464,Bret Ernst,All About Mom's,0ZnYZqHc5VKchCRsT933v7,17,2012,comedy,0.588,0.594,9,-9.848,1,0.9,0.885,0.0,0.93,0.601,86.47,164960,5
10465,Bret Ernst,If I Had a Vagina,5NROce6lZxBPRPluzVnifD,16,2012,comedy,0.597,0.605,6,-10.807,1,0.894,0.9,0.0,0.816,0.459,110.14,124093,3
10466,Patrice O'Neal,Black Women Get You Refunds,0SSOVOkA3bPJPGhy4DRPA7,16,2012,comedy,0.372,0.919,9,-10.596,1,0.885,0.927,0.00127,0.825,0.628,96.348,110873,3
10467,Froggy Fresh,The Fight,4zu1PI3JAoIMC3hiLemLr9,17,2012,comedy,0.781,0.848,9,-5.553,1,0.238,0.205,0.0,0.0546,0.631,102.082,147000,4
10468,Louie Anderson,Gas Station Supper,02159q1I5C83ywTl1ANBmS,15,2012,comedy,0.502,0.835,4,-16.207,0,0.937,0.817,0.0,0.752,0.0962,80.246,117993,3
10469,Andy Woodhull,あまりお寿司,0ulAYKah86IPENxLg4lk83,17,2012,comedy,0.619,0.539,7,-13.805,1,0.96,0.909,0.0,0.719,0.56,62.883,66320,5
10470,George Lopez,White House Visit,2lvH14fphRheWGdmxMq6XP,15,2012,comedy,0.413,0.981,0,-6.18,1,0.833,0.852,2.1e-05,0.349,0.0377,113.893,521187,5
10471,Todd Barry,Eating with Friends,2CP5408qkbXVisNJRwXpPm,16,2012,comedy,0.462,0.948,1,-10.538,1,0.94,0.857,8.81e-05,0.599,0.26,86.932,128965,3
10472,Tenacious D,Simply Jazz,4tCgfUYDVSiG4RsFUTop1i,16,2012,comedy,0.485,0.773,4,-9.047,0,0.0568,0.119,0.000941,0.158,0.442,115.534,696173,4
10473,Andy Hendrickson,Healthy Living,4CxkIUSn642HvEm0WvEPHl,17,2012,comedy,0.598,0.664,6,-14.995,1,0.943,0.919,3.03e-06,0.74,0.242,48.961,134320,4
10474,Ryan Singer,Two Rooms Available,0lkr3EoidEewCon607CL7t,16,2012,comedy,0.741,0.722,3,-7.596,0,0.899,0.869,0.0,0.651,0.786,58.96,88142,4
10475,Bret Ernst,Don't Embarrass Me,1VGxZPAl80LH1S6wu8qwC4,16,2012,comedy,0.664,0.551,4,-9.076,0,0.865,0.807,0.0,0.528,0.562,92.548,82213,4
10476,D.L. Hughley,President Obama,20d0baBnCDHoAfPb3u7yap,14,2012,comedy,0.529,0.88,3,-14.59,0,0.925,0.45,0.0,0.749,0.0627,128.543,131798,3
10477,Doug Benson,Tiny Plane,2vykOhdjzqorkgSg3IRAaj,16,2012,comedy,0.522,0.829,3,-6.413,0,0.743,0.68,0.0,0.678,0.191,48.438,74160,4
10478,Matt Braunger,Sweatpants Boner,4gnKkv0Jqe4JlTYPTWWbVB,15,2012,comedy,0.515,0.943,6,-6.244,0,0.921,0.792,0.0,0.74,0.226,76.235,47632,1
10479,Robert Kelly,Accents Turn Me On,4FVfs9t8rXpLR82JUapWKf,16,2012,comedy,0.602,0.537,0,-13.745,1,0.944,0.402,0.0,0.805,0.698,93.203,63134,3
10480,Todd Barry,Germaphobe,6uG3RMnpurtJjoYEBdKmuT,15,2012,comedy,0.422,0.96,10,-10.625,0,0.942,0.856,2.68e-06,0.838,0.192,76.709,221996,3
10481,Darryl Lenox,"Are You Looking At Me, Man?",4cYi5E3ahZgP9V9ZIjuUFu,16,2012,comedy,0.503,0.642,9,-11.307,0,0.952,0.812,0.0,0.875,0.338,173.721,180069,5
10482,Jim Norton,Straightening Out A Passive Aggressive Date,6GvSpGUlGjbRrMhB91ais1,16,2012,comedy,0.588,0.733,3,-12.184,1,0.96,0.845,0.0,0.698,0.396,44.982,69053,3
10483,Bret Ernst,Tommy 'The Big Dumb Polack' Zargowski,4ofxmuyirx9Ftk3JCAoy8P,16,2012,comedy,0.567,0.703,10,-8.255,0,0.924,0.848,0.0,0.958,0.534,61.49,108947,4
10484,Andy Hendrickson,Time Travel Contraception,20LzgL7gqHRewyHiT3vggO,16,2012,comedy,0.525,0.408,2,-16.745,1,0.95,0.908,0.0,0.697,0.464,81.42,201427,4
10485,Bret Ernst,Strawberry Lemonade,6A3g0z9TCHu91KKjuQgA1n,16,2012,comedy,0.549,0.624,3,-9.707,0,0.937,0.845,0.0,0.907,0.514,92.35,300400,3
10486,Bret Ernst,Stealing from Work,0kHriHvI6RCmTy1vf25PoG,16,2012,comedy,0.624,0.651,10,-9.751,0,0.941,0.874,0.0,0.942,0.606,54.318,53547,5
10487,Col Elliott,Life On the Farm,1zRTPPgHDlUwi3hGt46rzT,20,2012,comedy,0.644,0.748,0,-8.443,1,0.33,0.698,0.0,0.637,0.756,185.269,178522,4
10488,Papa Razzi and the Photogs,Women Love Jared Padalecki a Lot,2LUQHil1UacdcpHq2zr6vc,15,2012,comedy,0.647,0.153,7,-11.571,1,0.0637,0.88,0.0,0.192,0.538,118.487,68840,4
10489,Todd Barry,Doing Comedy a Long Time,47m9lS4l0UZ4hPxxPbnyGs,15,2012,comedy,0.513,0.881,5,-12.464,0,0.951,0.874,1.65e-05,0.435,0.21,76.454,110364,4
10490,Matt Braunger,Lonelyman Dinners,3eNS3OdJeM9GYUyTnmPff6,14,2012,comedy,0.626,0.859,1,-6.039,1,0.799,0.851,0.0,0.778,0.36,132.595,165418,1
10491,Matt Braunger,Wdyl?,5Wx8VYoVWacFxKY3bLCucF,15,2012,comedy,0.588,0.915,1,-3.904,1,0.642,0.826,0.0,0.779,0.426,113.393,242819,3
10492,Todd Barry,Busy People,7opGbKUf6oMHaZQJS9MUIl,15,2012,comedy,0.512,0.913,6,-11.309,1,0.906,0.808,0.0,0.482,0.518,114.266,46631,5
10493,Ryan Singer,Man Bits,1NeeRl3S5M3UhSiPtia10z,16,2012,comedy,0.682,0.6,3,-7.395,1,0.9,0.777,0.0,0.847,0.74,99.973,63668,5
10494,Jimmy Fallon,"Neil Young Sings ""Fresh Prince of Bel-Air""",2xKTTp7bTGc8pB5HCEw8rx,18,2012,comedy,0.421,0.274,7,-8.004,1,0.0431,0.787,0.0,0.603,0.421,176.149,171493,5
10495,Patrice O'Neal,Making Lot of Money,45UIkC9WRrVxMEl6PmKTZk,15,2012,comedy,0.517,0.64,1,-11.789,1,0.946,0.846,0.0,0.736,0.616,84.881,394242,5
10496,Darryl Lenox,The Last Klondike Bar,3gTeHnpS6z8XbA7eY9eiZh,15,2012,comedy,0.565,0.72,4,-10.933,1,0.927,0.797,0.0,0.769,0.181,92.047,175913,4
10497,Matt Braunger,Bachelorette Parties,73t87crdssA3RyvNDubbx0,14,2012,comedy,0.52,0.819,5,-5.954,0,0.915,0.871,0.0,0.643,0.445,80.443,243078,3
10498,Kenn Kington,Think Nothing,6GmSGZm9lKdhhghYEseSWG,15,2012,comedy,0.696,0.417,2,-15.434,1,0.95,0.897,0.0,0.868,0.329,99.532,120018,3
10499,Jim Norton,No Baby for You!,4Bj60orwgyckM02ViAkYV4,15,2012,comedy,0.51,0.795,9,-10.415,1,0.928,0.833,0.0,0.864,0.432,81.433,70947,4
10500,Ari Shaffir,Perfect Vaginas,3dV9bwse6H1LhGHXQ0i7Dm,16,2012,comedy,0.559,0.572,1,-11.311,1,0.925,0.804,0.0,0.701,0.399,137.035,86720,4
10501,Ari Shaffir,Dating Younger Women,2vPjUg368Xo0KvGkDijR82,16,2012,comedy,0.679,0.545,1,-11.585,1,0.937,0.8,0.0,0.761,0.463,56.786,75027,5
10502,Louis C.K.,Schindler's List,3SptsLafsYk402ljYCujid,18,2012,comedy,0.523,0.391,1,-18.219,1,0.942,0.768,0.0,0.973,0.202,78.97,210104,3
10503,Louis C.K.,Encore,5vcH61sWhAoSJiPUsTyMVq,18,2012,comedy,0.386,0.582,1,-18.857,1,0.647,0.805,8.01e-06,0.677,0.0393,91.492,133721,4
10504,Robert G. Lee,Vacation in the U.K.,0eSCNjAcuOXLO5iUdLNsBM,16,2012,comedy,0.752,0.62,7,-12.022,1,0.954,0.912,1.74e-05,0.798,0.329,64.796,62067,3
10505,Patrice O'Neal,TSA,7EhRrIIbODU6kvVZ2Ejwe5,14,2012,comedy,0.578,0.686,9,-10.865,1,0.939,0.903,0.0,0.721,0.845,82.754,218593,5
10506,Patrice O'Neal,Obama,4fEMk4Sy2M0z1ovEZTvkKX,14,2012,comedy,0.553,0.577,1,-11.952,1,0.939,0.838,0.0,0.642,0.79,93.644,129903,3
10507,D.L. Hughley,Jobs,5bD7ihK0QXQaP4n5I3ZyJ0,13,2012,comedy,0.59,0.802,3,-14.668,1,0.939,0.487,0.0,0.907,0.109,108.14,119519,1
10508,Matt Braunger,Cheese Babies and a Hot Boy,6F2LQFCB81ikNieTTeqoF9,14,2012,comedy,0.59,0.769,3,-8.678,1,0.925,0.821,0.0,0.918,0.367,101.609,294272,4
10509,Jim Norton,A Cute Thing To Say,3lQaQlNdJoOaldalwyF1ri,15,2012,comedy,0.448,0.866,5,-13.271,0,0.92,0.786,3.95e-06,0.933,0.0674,80.264,74213,4
10510,Patrice O'Neal,Intro,7B4QSaCwAJUovuR3Y41yzU,14,2012,comedy,0.482,0.807,1,-11.141,1,0.91,0.883,2.34e-06,0.934,0.65,106.003,395553,4
10511,Ari Shaffir,Mushrooms,7bvGGPiYnPm9bkHygfIz4b,16,2012,comedy,0.555,0.444,1,-12.163,1,0.942,0.912,0.0,0.584,0.48,87.014,105520,5
10512,"Joey ""CoCo"" Diaz",Dining & Dashing,5ltPPnzSllF61wcylsucls,14,2012,comedy,0.676,0.57,10,-15.414,0,0.921,0.881,0.0,0.414,0.602,125.926,207004,3
10513,D.L. Hughley,The World Is Different,6JJkn001iyCW8ZkOuOUXaO,13,2012,comedy,0.56,0.777,5,-14.335,1,0.95,0.366,0.0,0.914,0.161,92.001,186787,4
10514,Jim Norton,Condoms Suck,3AqebwZvO6qCsKLuUwhZdG,15,2012,comedy,0.638,0.692,8,-11.448,1,0.953,0.798,0.0,0.892,0.389,71.34,60600,3
10515,Jim Norton,You Gellin'?,4bLzWGK9btghWwLkFGyimu,14,2012,comedy,0.632,0.747,11,-10.915,1,0.944,0.826,0.0,0.688,0.562,116.549,101400,4
10516,Matt Braunger,Strip Club for Ladies,5sU1POuyZf83KlGJD7T1Mn,14,2012,comedy,0.5,0.892,1,-5.64,1,0.928,0.814,0.0,0.7,0.276,76.53,480233,4
10517,Todd Barry,"Montana, North Dakota, Other Places",2Eu4NZDVR1DSm9MCtQiYtc,14,2012,comedy,0.479,0.911,10,-10.468,0,0.909,0.864,0.0,0.486,0.315,130.47,309841,4
10518,Patrice O'Neal,Reparations,7n1NXiVyRNIrAIYO07Zb3g,14,2012,comedy,0.605,0.632,1,-12.068,1,0.938,0.845,0.0,0.69,0.648,83.671,231077,4
10519,D.L. Hughley,America,19LtYdspaHMvQ9iRJPHhVo,13,2012,comedy,0.653,0.644,2,-16.379,0,0.949,0.343,0.0,0.976,0.197,109.201,159126,4
10520,D.L. Hughley,"Rahway, Nj",3GFFwMEIwn3zrsNutwMZdB,13,2012,comedy,0.373,0.772,0,-13.814,1,0.672,0.0405,0.0,0.87,0.17,75.976,93760,3
10521,Todd Barry,Directions for Tourists,1IdZxylLIfdSAdw8Ye6rXZ,14,2012,comedy,0.372,0.941,3,-11.048,0,0.949,0.866,1.89e-05,0.824,0.186,84.432,409916,3
10522,Todd Barry,Talk to Your Doctor,4ZwkRK1nZElOX8EMJG3ioB,14,2012,comedy,0.429,0.956,6,-11.362,1,0.939,0.835,1.02e-06,0.674,0.184,84.978,324249,4
10523,Todd Barry,Gray Shirt Story,12CtuWrjYWQLlgjwR2m59s,14,2012,comedy,0.443,0.946,1,-10.485,1,0.935,0.879,1.08e-06,0.444,0.235,106.07,384566,4
10524,Robert Kelly,Sleeping Together,0USy4AutcKGh3oQkQMBstq,14,2012,comedy,0.678,0.62,3,-11.679,0,0.95,0.487,0.0,0.916,0.707,64.808,64318,3
10525,Todd Barry,Confused for Another Comic,2440tljJSQxR83Mi6MWswF,14,2012,comedy,0.489,0.895,2,-9.118,0,0.926,0.891,1.77e-06,0.25,0.391,74.613,131911,3
10526,Jim Norton,Mandatory AIDS Test,3EQhZQTSXEFPm5m9VP0q3g,14,2012,comedy,0.577,0.718,1,-11.858,1,0.946,0.795,0.0,0.681,0.382,130.056,97160,4
10527,The Guy Who Sings Your Name Over and Over,The Dick Song,46SP7X4jRq5Tn6NOpOCePd,16,2012,comedy,0.762,0.337,0,-12.821,1,0.0495,0.223,1.32e-05,0.16,0.807,91.58,76107,4
10528,"Joey ""CoCo"" Diaz","The Kidnapping, Pt. 1",67Vgjuevtp1IbmoWfFKS5D,14,2012,comedy,0.702,0.521,0,-15.627,1,0.935,0.805,0.0,0.835,0.738,119.428,1334937,3
10529,Ian Bagg,Number Two,2avDKOf8QO4IADuvUJnbRR,15,2012,comedy,0.48,0.846,2,-8.959,1,0.906,0.787,1.39e-06,0.844,0.457,79.306,124213,3
10530,Robert G. Lee,Useless Impressions,2OSW7rFYmUkhvG7Lr8Dddi,15,2012,comedy,0.588,0.849,6,-9.583,0,0.92,0.809,0.0,0.879,0.0939,108.021,117200,3
10531,Stephen Lynch,The Night I Laid You Down,3Z41DA3LbCgL5vd9JhnzEu,17,2012,comedy,0.535,0.165,7,-16.302,1,0.0611,0.881,2.9e-06,0.154,0.373,133.991,320200,4
10532,Glenn Wool,Future Warnings in Alaska,15Tner9EPHSaA3IYPfE5Mu,14,2012,comedy,0.61,0.668,6,-5.606,1,0.918,0.738,0.0,0.633,0.663,71.965,86355,3
10533,D.L. Hughley,Michael Jackson,5tQSmVnqcIu8e4mWjXgGEr,13,2012,comedy,0.615,0.78,3,-15.019,0,0.947,0.326,0.0,0.945,0.0917,130.589,212412,3
10534,Jon Lajoie,Drinking Beer and Smoking Cigarettes (feat. Poisonous Perry Martel),4r6upg6ROZhUMRumuMIR4R,20,2012,comedy,0.795,0.553,4,-8.903,0,0.0946,0.0714,0.0,0.115,0.853,130.007,169184,4
10535,Jim Norton,I Was Almost a Burn Victim,1u3udT5WMKgr5BXi3MCru6,14,2012,comedy,0.6,0.686,5,-12.626,1,0.958,0.811,0.0,0.733,0.259,80.316,80093,3
